v_ApplyLipstick_g05_c01, 1, 0.987603247166, 1, 0.987603247166, [ 0 13  1 77 66]
v_ApplyLipstick_g05_c02, 1, 0.988612115383, 1, 0.988612115383, [62 66  0 77  1]
v_ApplyLipstick_g05_c03, 1, 0.981758594513, 1, 0.981758594513, [ 0 12  1 77 66]
v_ApplyLipstick_g05_c04, 1, 0.688408255577, 1, 0.688408255577, [ 0 61  1 77 66]
v_ApplyLipstick_g05_c05, 1, 0.650612175465, 1, 0.650612175465, [ 0 19  1 66 38]
v_ApplyLipstick_g06_c01, 1, 1.0, 1, 1.0, [99 66 15  1 84]
v_ApplyLipstick_g06_c02, 1, 1.0, 1, 1.0, [99 77  0 84  1]
v_ApplyLipstick_g06_c03, 1, 0.991102457047, 1, 0.991102457047, [ 0 12  1 66 77]
v_ApplyLipstick_g06_c04, 1, 1.0, 1, 1.0, [19  0 77  1 84]
v_ApplyLipstick_g06_c05, 1, 1.0, 1, 1.0, [ 0 56 15 84  1]
v_ApplyLipstick_g07_c01, 1, 0.935960650444, 1, 0.935960650444, [66 19 77  1  0]
v_ApplyLipstick_g07_c02, 1, 0.999850153923, 1, 0.999850153923, [66 77  0 19  1]
v_ApplyLipstick_g07_c03, 1, 0.999883294106, 1, 0.999883294106, [77 99  0  1 19]
v_ApplyLipstick_g07_c04, 1, 0.998092234135, 1, 0.998092234135, [19  1 66 77  0]
v_Archery_g01_c01, 2, 0.0135012147948, 25, 0.326455980539, [75 29 92 67 25]
v_Archery_g01_c02, 2, 0.00337764318101, 92, 0.424576610327, [25 35 92 85 67]
v_Archery_g01_c03, 2, 0.00175440264866, 67, 0.351711541414, [92 75 25 38 67]
v_Archery_g01_c04, 2, 0.000660962599795, 67, 0.949543237686, [75 92 35 25 67]
v_Archery_g01_c05, 2, 0.103493094444, 75, 0.419854283333, [55  2 75 39 25]
v_Archery_g01_c06, 2, 0.000115728194942, 67, 0.939728319645, [56 75 39 25 67]
v_Archery_g01_c07, 2, 0.0284521579742, 67, 0.275100439787, [38 75 77 25 67]
v_Archery_g02_c01, 2, 0.379510432482, 90, 0.590686202049, [38 61 98  2 90]
v_Archery_g02_c02, 2, 0.115187808871, 90, 0.84745824337, [10 38 58  2 90]
v_Archery_g02_c03, 2, 0.639313101768, 2, 0.639313101768, [33 61 38  2 58]
v_Archery_g02_c04, 2, 0.000128340863739, 90, 0.999506473541, [91 98  2 90 61]
v_Archery_g02_c05, 2, 0.0225642137229, 90, 0.908275306225, [55 98  2 61 90]
v_Archery_g02_c06, 2, 0.0678761824965, 90, 0.494518309832, [98  6  2 38 90]
v_Archery_g02_c07, 2, 0.442232728004, 2, 0.442232728004, [91 61 98 90  2]
v_Archery_g03_c01, 2, 8.75097612152e-07, 90, 0.913331091404, [98 97 14 32 90]
v_Archery_g03_c02, 2, 0.0186821222305, 90, 0.962095081806, [32 99 55  2 90]
v_Archery_g03_c03, 2, 0.00167821138166, 99, 0.209531798959, [20 98 23 99 77]
v_Archery_g03_c04, 2, 0.000953044742346, 99, 0.395937144756, [56 77 96 99 17]
v_Archery_g03_c05, 2, 0.000764558499213, 56, 0.151471704245, [67 56 57 77  5]
v_Archery_g04_c01, 2, 0.993707537651, 2, 0.993707537651, [97 58 67 41  2]
v_Archery_g04_c02, 2, 0.0464767068624, 85, 0.107727989554, [37  2 10 67 85]
v_Archery_g04_c03, 2, 0.99088460207, 2, 0.99088460207, [67 97  2 10 41]
v_Archery_g04_c04, 2, 0.576910793781, 2, 0.576910793781, [10 97 67 88  2]
v_Archery_g04_c05, 2, 0.995676696301, 2, 0.995676696301, [58 90  2 41 97]
v_Archery_g05_c01, 2, 0.300532877445, 2, 0.300532877445, [38 25 77 75  2]
v_Archery_g05_c02, 2, 0.099663041532, 38, 0.245783135295, [75  2 77 49 38]
v_Archery_g05_c03, 2, 0.000519964029081, 38, 0.697448372841, [33  3 57 77 38]
v_Archery_g05_c04, 2, 0.0550794713199, 97, 0.485579192638, [41  2 97 38 48]
v_Archery_g05_c05, 2, 0.028521515429, 97, 0.881528258324, [98 10 48 97  2]
v_Archery_g06_c01, 2, 0.000368434994016, 57, 0.250539511442, [38 41 35 99 57]
v_Archery_g06_c02, 2, 0.0141953863204, 57, 0.292530894279, [47 98 21 57 76]
v_Archery_g06_c03, 2, 0.000352044298779, 57, 0.363930732012, [95 67 25 57 21]
v_Archery_g06_c04, 2, 0.00257804011926, 77, 0.156460896134, [69 38 41 58 77]
v_Archery_g06_c05, 2, 0.00166230648756, 41, 0.452066540718, [73 57 38 97 41]
v_Archery_g06_c06, 2, 0.00260509783402, 41, 0.555307626724, [75 96 41 72 97]
v_Archery_g07_c01, 2, 0.00631415983662, 57, 0.16283531487, [99 67 72 21 57]
v_Archery_g07_c02, 2, 0.0336369648576, 67, 0.293090850115, [ 2 38 77 99 67]
v_Archery_g07_c03, 2, 0.0248738173395, 67, 0.295685440302, [77  5 57 67 21]
v_Archery_g07_c04, 2, 0.0180361531675, 67, 0.694774091244, [ 2 57 72 21 67]
v_Archery_g07_c05, 2, 0.00664433650672, 67, 0.225178644061, [72 56 67  5 57]
v_Archery_g07_c06, 2, 0.0345012173057, 99, 0.540254056454, [ 3 12 57 99 59]
v_BabyCrawling_g01_c01, 3, 0.993565022945, 3, 0.993565022945, [64 38 99 19  3]
v_BabyCrawling_g01_c02, 3, 0.927108049393, 3, 0.927108049393, [38 77  3 57 71]
v_BabyCrawling_g01_c03, 3, 0.038418430835, 71, 0.534208297729, [77  3 38 20 71]
v_BabyCrawling_g01_c04, 3, 0.366627663374, 71, 0.555337369442, [12 57 77 71  3]
v_BabyCrawling_g02_c01, 3, 1.0, 3, 1.0, [ 6 71  3 23 19]
v_BabyCrawling_g02_c02, 3, 1.0, 3, 1.0, [23 19 88  3 76]
v_BabyCrawling_g02_c03, 3, 0.999946594238, 3, 0.999946594238, [38 97  3 64 88]
v_BabyCrawling_g02_c04, 3, 0.742359399796, 3, 0.742359399796, [37 71 97 38  3]
v_BabyCrawling_g02_c05, 3, 1.0, 3, 1.0, [79 19 71  3 64]
v_BabyCrawling_g02_c06, 3, 0.999940991402, 3, 0.999940991402, [34 19 71 64  3]
v_BabyCrawling_g03_c01, 3, 0.992431044579, 3, 0.992431044579, [75 64 97  3 88]
v_BabyCrawling_g03_c02, 3, 0.877416312695, 3, 0.877416312695, [50  3 31 75 72]
v_BabyCrawling_g03_c03, 3, 0.779409110546, 3, 0.779409110546, [37 97 88 48  3]
v_BabyCrawling_g03_c04, 3, 0.956086218357, 3, 0.956086218357, [72 38  3 64 77]
v_BabyCrawling_g04_c01, 3, 0.999999642372, 3, 0.999999642372, [64 71  3 59 83]
v_BabyCrawling_g04_c02, 3, 1.0, 3, 1.0, [19 77 64  3 71]
v_BabyCrawling_g04_c03, 3, 0.999992728233, 3, 0.999992728233, [10  3 41 86 38]
v_BabyCrawling_g04_c04, 3, 0.997215509415, 3, 0.997215509415, [57 64 77 19  3]
v_BabyCrawling_g05_c01, 3, 0.999966979027, 3, 0.999966979027, [57 97 86 37  3]
v_BabyCrawling_g05_c02, 3, 0.999950766563, 3, 0.999950766563, [77 19 64 71  3]
v_BabyCrawling_g05_c03, 3, 0.999985933304, 3, 0.999985933304, [64 86 77 71  3]
v_BabyCrawling_g05_c04, 3, 0.998923838139, 3, 0.998923838139, [33 59 77 71  3]
v_BabyCrawling_g05_c05, 3, 0.999962687492, 3, 0.999962687492, [86 71 83  3 34]
v_BabyCrawling_g06_c01, 3, 0.999929666519, 3, 0.999929666519, [ 5 27 38  3 13]
v_BabyCrawling_g06_c02, 3, 0.999983310699, 3, 0.999983310699, [90 88 13 38  3]
v_BabyCrawling_g06_c03, 3, 0.834926605225, 3, 0.834926605225, [73  3 38 27 10]
v_BabyCrawling_g06_c04, 3, 0.999998688698, 3, 0.999998688698, [ 6 86 13 38  3]
v_BabyCrawling_g06_c05, 3, 0.999834656715, 3, 0.999834656715, [64 88 38  3 13]
v_BabyCrawling_g06_c06, 3, 0.999998688698, 3, 0.999998688698, [13 23  3 64 38]
v_BabyCrawling_g07_c01, 3, 0.00080890028039, 19, 0.566410064697, [38 75 19  1  0]
v_BabyCrawling_g07_c02, 3, 0.0968901664019, 77, 0.472891122103, [72 19  3 38 77]
v_BabyCrawling_g07_c03, 3, 0.0945455655456, 77, 0.436143428087, [67  3 77 19 57]
v_BabyCrawling_g07_c04, 3, 0.602088689804, 3, 0.602088689804, [ 1 62 19  3 77]
v_BabyCrawling_g07_c05, 3, 0.893184840679, 3, 0.893184840679, [57 29 77 86  3]
v_BabyCrawling_g07_c06, 3, 0.614658355713, 3, 0.614658355713, [71 77 64  3 19]
v_BalanceBeam_g01_c01, 4, 0.00285140541382, 56, 0.99370765686, [85 29 75  4 56]
v_BalanceBeam_g01_c02, 4, 0.000202782262932, 56, 0.99873739481, [25 50 56 75  4]
v_BalanceBeam_g01_c03, 4, 0.0221910364926, 56, 0.696449160576, [67  4 95 50 56]
v_BalanceBeam_g01_c04, 4, 0.999807298183, 4, 0.999807298183, [21 56 25 85  4]
v_BalanceBeam_g02_c01, 4, 0.999950885773, 4, 0.999950885773, [95 75 56  4 68]
v_BalanceBeam_g02_c02, 4, 0.998849391937, 4, 0.998849391937, [29 56 85  4 86]
v_BalanceBeam_g02_c03, 4, 0.796869814396, 4, 0.796869814396, [56 75 25  4 29]
v_BalanceBeam_g02_c04, 4, 6.18549744758e-09, 29, 0.999999761581, [56 67 10 57 29]
v_BalanceBeam_g03_c01, 4, 0.293804466724, 4, 0.293804466724, [27 29  8 99  4]
v_BalanceBeam_g03_c02, 4, 0.0446672998369, 85, 0.541899085045, [ 4 29 73 56 85]
v_BalanceBeam_g03_c03, 4, 0.999861598015, 4, 0.999861598015, [21 29 25 56  4]
v_BalanceBeam_g03_c04, 4, 0.997173786163, 4, 0.997173786163, [56 75 29  4 25]
v_BalanceBeam_g04_c01, 4, 0.999999880791, 4, 0.999999880791, [29 95  4 56 86]
v_BalanceBeam_g04_c02, 4, 0.0377902500331, 29, 0.712750196457, [25 72  4 29 56]
v_BalanceBeam_g04_c03, 4, 0.000493114988785, 29, 0.994495332241, [39  4 29 56 25]
v_BalanceBeam_g04_c04, 4, 0.00683098938316, 29, 0.962057888508, [67 29 56  4 75]
v_BalanceBeam_g05_c01, 4, 0.826355874538, 4, 0.826355874538, [95 29 50  4 67]
v_BalanceBeam_g05_c02, 4, 1.0, 4, 1.0, [21 86 75  4 56]
v_BalanceBeam_g05_c03, 4, 0.349532395601, 4, 0.349532395601, [56 57  4 29 68]
v_BalanceBeam_g05_c04, 4, 0.0238816738129, 29, 0.966025829315, [56 29  4 67 86]
v_BalanceBeam_g06_c01, 4, 0.900063514709, 4, 0.900063514709, [67  4 56 29 95]
v_BalanceBeam_g06_c02, 4, 0.12788400054, 29, 0.661791980267, [85 67 29 25  4]
v_BalanceBeam_g06_c03, 4, 0.0340191274881, 27, 0.911887586117, [75 29  4 27  8]
v_BalanceBeam_g06_c04, 4, 0.523904085159, 4, 0.523904085159, [75 86 27  4 67]
v_BalanceBeam_g06_c05, 4, 0.92353785038, 4, 0.92353785038, [75 67 29 56  4]
v_BalanceBeam_g06_c06, 4, 0.727450191975, 4, 0.727450191975, [75 29 67 56  4]
v_BalanceBeam_g06_c07, 4, 0.256490141153, 29, 0.615524709225, [25 67 50  4 29]
v_BalanceBeam_g07_c01, 4, 0.502525806427, 4, 0.502525806427, [86 95 29  4 56]
v_BalanceBeam_g07_c02, 4, 0.930673837662, 4, 0.930673837662, [75 25 29 56  4]
v_BalanceBeam_g07_c03, 4, 0.00010069898417, 95, 0.959864497185, [56 67 86 85 95]
v_BalanceBeam_g07_c04, 4, 0.0507408119738, 29, 0.462227731943, [25  4 85 56 29]
v_BandMarching_g01_c01, 5, 0.99998319149, 5, 0.99998319149, [88 67 50  5 52]
v_BandMarching_g01_c02, 5, 0.999997973442, 5, 0.999997973442, [72 96  5  8 52]
v_BandMarching_g01_c03, 5, 0.999965786934, 5, 0.999965786934, [26  8  5 57 52]
v_BandMarching_g01_c04, 5, 0.00469384575263, 52, 0.624300122261, [15 95 67 52 56]
v_BandMarching_g01_c05, 5, 0.0100056855008, 72, 0.210989490151, [64 41 75 52 72]
v_BandMarching_g01_c06, 5, 0.0411643050611, 52, 0.484840422869, [48 10  5 52 72]
v_BandMarching_g01_c07, 5, 0.529522716999, 5, 0.529522716999, [75 96 50 72  5]
v_BandMarching_g02_c01, 5, 2.61816821876e-05, 52, 0.999965429306, [ 8 26 57 52  5]
v_BandMarching_g02_c02, 5, 8.1279385995e-06, 52, 0.99999165535, [57  8  5 52 26]
v_BandMarching_g02_c03, 5, 0.999992012978, 5, 0.999992012978, [35 75 52  5  8]
v_BandMarching_g02_c04, 5, 0.999999880791, 5, 0.999999880791, [10 52 57  5  8]
v_BandMarching_g02_c05, 5, 1.0, 5, 1.0, [26 85 72  5 52]
v_BandMarching_g02_c06, 5, 0.999998569489, 5, 0.999998569489, [78 72 88 52  5]
v_BandMarching_g02_c07, 5, 0.992317318916, 5, 0.992317318916, [26  8  9 52  5]
v_BandMarching_g03_c01, 5, 0.599550008774, 5, 0.599550008774, [21 38 72  5 57]
v_BandMarching_g03_c02, 5, 0.987795829773, 5, 0.987795829773, [57 52 72  5 82]
v_BandMarching_g03_c03, 5, 0.000933313101996, 79, 0.399145305157, [57 10 79 38 67]
v_BandMarching_g03_c04, 5, 0.999938726425, 5, 0.999938726425, [30 79 67 57  5]
v_BandMarching_g03_c05, 5, 0.999606311321, 5, 0.999606311321, [ 8 57 79  5 72]
v_BandMarching_g03_c06, 5, 0.269443005323, 5, 0.269443005323, [72 57 21  5 38]
v_BandMarching_g03_c07, 5, 0.999986886978, 5, 0.999986886978, [10  8 72 41  5]
v_BandMarching_g04_c01, 5, 0.019113695249, 27, 0.263502538204, [67 39 38 27 56]
v_BandMarching_g04_c02, 5, 0.999999880791, 5, 0.999999880791, [ 8 38 72  5 57]
v_BandMarching_g04_c03, 5, 0.999999880791, 5, 0.999999880791, [85 52  5  8 57]
v_BandMarching_g04_c04, 5, 0.999999880791, 5, 0.999999880791, [57 52 38  8  5]
v_BandMarching_g05_c01, 5, 0.984122753143, 5, 0.984122753143, [75 72 52  8  5]
v_BandMarching_g05_c02, 5, 0.0820136591792, 52, 0.259155094624, [ 8  5 67 72 52]
v_BandMarching_g05_c03, 5, 0.730527997017, 5, 0.730527997017, [26 52  5 57  8]
v_BandMarching_g05_c04, 5, 0.99968290329, 5, 0.99968290329, [56 52  8  5 72]
v_BandMarching_g05_c05, 5, 0.107431195676, 8, 0.257254511118, [35  5 67  8 72]
v_BandMarching_g05_c06, 5, 0.999998927116, 5, 0.999998927116, [57 82  5 72 52]
v_BandMarching_g05_c07, 5, 0.999989151955, 5, 0.999989151955, [67 72  5  8 50]
v_BandMarching_g06_c01, 5, 0.451223552227, 52, 0.502276003361, [67 72  5 52  8]
v_BandMarching_g06_c02, 5, 0.0252379197627, 52, 0.248443692923, [67 35 52 15  8]
v_BandMarching_g06_c03, 5, 0.984354138374, 5, 0.984354138374, [57 72  8  5 52]
v_BandMarching_g06_c04, 5, 0.00383030134253, 52, 0.994207978249, [15 53  8  5 52]
v_BandMarching_g07_c01, 5, 0.160173252225, 52, 0.576303899288, [29 64 52  5  8]
v_BandMarching_g07_c02, 5, 0.829540967941, 5, 0.829540967941, [52 26 38 72  5]
v_BandMarching_g07_c03, 5, 1.0, 5, 1.0, [52 38 72  8  5]
v_BandMarching_g07_c04, 5, 1.0, 5, 1.0, [41 67 52  5  8]
v_BandMarching_g07_c05, 5, 1.0, 5, 1.0, [52 72 57  5  8]
v_BandMarching_g07_c06, 5, 0.999890565872, 5, 0.999890565872, [52  5  8 57 67]
v_BandMarching_g07_c07, 5, 0.999989748001, 5, 0.999989748001, [67 50 72  8  5]
v_BaseballPitch_g01_c01, 6, 0.0318647027016, 32, 0.684830069542, [97  6 41 32 92]
v_BaseballPitch_g01_c02, 6, 0.0327432900667, 83, 0.410441875458, [38  3 32  6 83]
v_BaseballPitch_g01_c03, 6, 2.34240160353e-05, 2, 0.616708874702, [90 91  2 41  7]
v_BaseballPitch_g01_c04, 6, 0.0440311431885, 83, 0.560222566128, [ 2  6 41 83 32]
v_BaseballPitch_g01_c05, 6, 7.22565516753e-07, 2, 0.997320353985, [41 90 77  2 21]
v_BaseballPitch_g01_c06, 6, 8.18089029053e-06, 2, 0.977688133717, [ 7 83  2 41 90]
v_BaseballPitch_g02_c01, 6, 0.161170303822, 27, 0.260612487793, [23 50 39  6 27]
v_BaseballPitch_g02_c02, 6, 0.532472908497, 6, 0.532472908497, [23 39 27  6 91]
v_BaseballPitch_g02_c03, 6, 0.696513831615, 6, 0.696513831615, [50  3 27 23  6]
v_BaseballPitch_g02_c04, 6, 0.996275186539, 6, 0.996275186539, [23  3 27  6 91]
v_BaseballPitch_g03_c01, 6, 0.00469702109694, 91, 0.325385421515, [75 91 41  7 92]
v_BaseballPitch_g03_c02, 6, 0.251203328371, 91, 0.297057509422, [23 22 90 91  6]
v_BaseballPitch_g03_c03, 6, 0.0100936917588, 90, 0.359747976065, [98 61 55 99 90]
v_BaseballPitch_g03_c04, 6, 0.999862194061, 6, 0.999862194061, [91 86 27  6 23]
v_BaseballPitch_g03_c05, 6, 1.0, 6, 1.0, [35 92 27 91  6]
v_BaseballPitch_g03_c06, 6, 0.999999284744, 6, 0.999999284744, [92 32 91 35  6]
v_BaseballPitch_g03_c07, 6, 0.999946832657, 6, 0.999946832657, [90 91 61 27  6]
v_BaseballPitch_g04_c01, 6, 0.00165060756262, 67, 0.847207546234, [88 28 67 35 50]
v_BaseballPitch_g04_c02, 6, 0.00780703965575, 27, 0.269597679377, [50 27 23 67 28]
v_BaseballPitch_g04_c03, 6, 0.0177080314606, 91, 0.696935892105, [27 92 23 91 28]
v_BaseballPitch_g04_c04, 6, 0.0124486768618, 67, 0.179972365499, [30 39 91 28 67]
v_BaseballPitch_g04_c05, 6, 0.0516409799457, 35, 0.349358409643, [ 6 67 91 35 92]
v_BaseballPitch_g05_c01, 6, 0.977493882179, 6, 0.977493882179, [91 75  6 92 27]
v_BaseballPitch_g05_c02, 6, 1.0, 6, 1.0, [35 64  6 27 32]
v_BaseballPitch_g05_c03, 6, 0.999954223633, 6, 0.999954223633, [92 42 91 27  6]
v_BaseballPitch_g05_c04, 6, 1.0, 6, 1.0, [92 86  8 27  6]
v_BaseballPitch_g05_c05, 6, 1.0, 6, 1.0, [35 32 92 27  6]
v_BaseballPitch_g05_c06, 6, 0.99999833107, 6, 0.99999833107, [62 27  6 71  8]
v_BaseballPitch_g05_c07, 6, 0.999997735023, 6, 0.999997735023, [41  3 27  6 91]
v_BaseballPitch_g06_c01, 6, 1.0, 6, 1.0, [39 35  6 27 91]
v_BaseballPitch_g06_c02, 6, 1.0, 6, 1.0, [91  6 35 92 28]
v_BaseballPitch_g06_c03, 6, 1.0, 6, 1.0, [39 28 35 91  6]
v_BaseballPitch_g06_c04, 6, 1.0, 6, 1.0, [28 62 91 92  6]
v_BaseballPitch_g06_c05, 6, 1.0, 6, 1.0, [35 27 92  6 91]
v_BaseballPitch_g06_c06, 6, 0.999998927116, 6, 0.999998927116, [ 8  6 35 67 92]
v_BaseballPitch_g06_c07, 6, 1.0, 6, 1.0, [27 39 28 91  6]
v_BaseballPitch_g07_c01, 6, 0.999999880791, 6, 0.999999880791, [35 28 27 91  6]
v_BaseballPitch_g07_c02, 6, 0.999999880791, 6, 0.999999880791, [27 86 92  6 91]
v_BaseballPitch_g07_c03, 6, 1.0, 6, 1.0, [23 28 27 91  6]
v_BaseballPitch_g07_c04, 6, 1.0, 6, 1.0, [23 28 32  6 91]
v_BaseballPitch_g07_c05, 6, 0.999984741211, 6, 0.999984741211, [28 23 62 91  6]
v_BaseballPitch_g07_c06, 6, 0.999999642372, 6, 0.999999642372, [23 84  6 28 91]
v_BaseballPitch_g07_c07, 6, 0.99996304512, 6, 0.99996304512, [92 23 91  6 35]
v_Basketball_g01_c01, 7, 0.798151195049, 7, 0.798151195049, [27  8 91  7 22]
v_Basketball_g01_c02, 7, 0.999801814556, 7, 0.999801814556, [ 3  8 91 27  7]
v_Basketball_g01_c03, 7, 0.630959510803, 7, 0.630959510803, [96 27 91  7 83]
v_Basketball_g01_c04, 7, 0.00169141252991, 91, 0.995312213898, [28 27 35 91  7]
v_Basketball_g01_c05, 7, 0.998106718063, 7, 0.998106718063, [28 90 27  7 91]
v_Basketball_g01_c06, 7, 0.0591561645269, 91, 0.940583050251, [ 8 27  7 91 22]
v_Basketball_g01_c07, 7, 0.985870659351, 7, 0.985870659351, [34  3 96  7 83]
v_Basketball_g02_c01, 7, 0.97792840004, 7, 0.97792840004, [ 8 86 90 27  7]
v_Basketball_g02_c02, 7, 0.995903909206, 7, 0.995903909206, [90 41  8 27  7]
v_Basketball_g02_c03, 7, 0.0157403815538, 27, 0.8679869771, [96  7  8 27  3]
v_Basketball_g02_c04, 7, 0.513910830021, 7, 0.513910830021, [ 3 96  8 27  7]
v_Basketball_g02_c05, 7, 0.000817429856397, 27, 0.989360570908, [ 7  3 57 76 27]
v_Basketball_g02_c06, 7, 0.331453859806, 27, 0.668009161949, [ 3 41  8 27  7]
